Name,Price,Image URL,Website Link
John West Tuna With Lemon & Cracked Pepper,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5017358.png?w=384,https://www.paknsave.co.nz/shop/product/5017358_ea_000pns?name=john-west-tuna-with-lemon--cracked-pepper
Sealord Tomato & Basil Tuna,3.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5026544.png?w=384,https://www.paknsave.co.nz/shop/product/5026544_ea_000pns?name=sealord-tomato--basil-tuna
Bell Original Black Tea Bags,6.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002531.png?w=384,https://www.paknsave.co.nz/shop/product/5002531_ea_000pns?name=bell-original-black-tea-bags
Mother Earth Afghan Baked Oaty Slices,3.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5017483.png?w=384,https://www.paknsave.co.nz/shop/product/5017483_ea_000pns?name=mother-earth-afghan-baked-oaty-slices
Much Moore Marvels French Vanilla Frozen Dessert,4.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5031616.png?w=384,https://www.paknsave.co.nz/shop/product/5031616_ea_000pns?name=much-moore-marvels-french-vanilla-frozen-dessert
Meadow Fresh Lite Cottage Cheese,4.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5027143.png?w=384,https://www.paknsave.co.nz/shop/product/5027143_ea_000pns?name=meadow-fresh-lite-cottage-cheese
Cleanskin Pinot Gris,7.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5008619.png?w=384,https://www.paknsave.co.nz/shop/product/5008619_ea_000pns?name=cleanskin-pinot-gris
Cadbury Breakaway Milk Chocolate Biscuits,3.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5244114.png?w=384,https://www.paknsave.co.nz/shop/product/5244114_ea_000pns?name=cadbury-breakaway-milk-chocolate-biscuits
Pams Flaky Puff Pastry Sheets,5.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001001.png?w=384,https://www.paknsave.co.nz/shop/product/5001001_ea_000pns?name=pams-flaky-puff-pastry-sheets
Pams Baking Paper Refill 300mm Wide,1.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040735.png?w=384,https://www.paknsave.co.nz/shop/product/5040735_ea_000pns?name=pams-baking-paper-refill-300mm-wide
Gopala Natural Thick & Creamy Natural Yoghurt,3.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007218.png?w=384,https://www.paknsave.co.nz/shop/product/5007218_ea_000pns?name=gopala-natural-thick--creamy-natural-yoghurt
Wattie's Corn Whole Kernel,3.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002067.png?w=384,https://www.paknsave.co.nz/shop/product/5002067_ea_000pns?name=wattie%27s-corn-whole-kernel
Turkish Bread Thin Crispy Pizza Bases,4.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5008400.png?w=384,https://www.paknsave.co.nz/shop/product/5008400_ea_000pns?name=turkish-bread-thin-crispy-pizza-bases
Tasti Dark Choc Cranberry Nut Bar,4.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5035222.png?w=384,https://www.paknsave.co.nz/shop/product/5035222_ea_000pns?name=tasti-dark-choc-cranberry-nut-bar
Griffin's Malt Biscuits,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003311.png?w=384,https://www.paknsave.co.nz/shop/product/5003311_ea_000pns?name=griffin%27s-malt-biscuits
Value Cream Crackers,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5208839.png?w=384,https://www.paknsave.co.nz/shop/product/5208839_ea_000pns?name=value-cream-crackers
Pams Creamed Style Corn,1.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003727.png?w=384,https://www.paknsave.co.nz/shop/product/5003727_ea_000pns?name=pams-creamed-style-corn
Pams Value Choc Chip Family Favourite Cookies,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5092689.png?w=384,https://www.paknsave.co.nz/shop/product/5092689_ea_000pns?name=pams-value-choc-chip-family-favourite-cookies
Anchor Trim Milk,3.25,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5000520.png?w=384,https://www.paknsave.co.nz/shop/product/5000520_ea_000pns?name=anchor-trim-milk
Nestle Milk Chocolate Scorched Almonds Box,7.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003409.png?w=384,https://www.paknsave.co.nz/shop/product/5003409_ea_000pns?name=nestle-milk-chocolate-scorched-almonds-box
Trident Premium Coconut Milk,2.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5025903.png?w=384,https://www.paknsave.co.nz/shop/product/5025903_ea_000pns?name=trident-premium-coconut-milk
Tongariro Natural Spring,10.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009408.png?w=384,https://www.paknsave.co.nz/shop/product/5009408_ea_000pns?name=tongariro-natural-spring
Cuddly Sunshine Fresh Fabric Conditioner,4.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009640.png?w=384,https://www.paknsave.co.nz/shop/product/5009640_ea_000pns?name=cuddly-sunshine-fresh-fabric-conditioner
Vogel's Soy & Linseed Toast Bread,4.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5012140.png?w=384,https://www.paknsave.co.nz/shop/product/5012140_ea_000pns?name=vogel%27s-soy--linseed-toast-bread
Silk Aloe & Chamomile Lightly Fragranced Wipes,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5021626.png?w=384,https://www.paknsave.co.nz/shop/product/5021626_ea_000pns?name=silk-aloe--chamomile-lightly-fragranced-wipes
Wag Original Dog Food,9.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010313.png?w=384,https://www.paknsave.co.nz/shop/product/5010313_ea_000pns?name=wag-original-dog-food
Leanne's Kitchen Chicken and Vegetable Dumplings,3.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5014303.png?w=384,https://www.paknsave.co.nz/shop/product/5014303_ea_000pns?name=leanne%27s-kitchen-chicken-and-vegetable-dumplings
Pams Tuna Chunks In Olive Oil Blend,2.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5017380.png?w=384,https://www.paknsave.co.nz/shop/product/5017380_ea_000pns?name=pams-tuna-chunks-in-olive-oil-blend
Pams Soda Water With A Lemon Twist,1.46,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5094847.png?w=384,https://www.paknsave.co.nz/shop/product/5094847_ea_000pns?name=pams-soda-water-with-a-lemon-twist
Arnott's Funsticks Choc Biscuits Snack Pack,5.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5019579.png?w=384,https://www.paknsave.co.nz/shop/product/5019579_ea_000pns?name=arnott%27s-funsticks-choc-biscuits-snack-pack
Wrigley's Eclipse Spearmint Sugarfree Mints,3.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5255396.png?w=384,https://www.paknsave.co.nz/shop/product/5255396_ea_000pns?name=wrigley%27s-eclipse-spearmint-sugarfree-mints
Nestle Pixie Caramel Chocolate Bar,1.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002384.png?w=384,https://www.paknsave.co.nz/shop/product/5002384_ea_000pns?name=nestle-pixie-caramel-chocolate-bar
Pure NZ Spring Water,9.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5087428.png?w=384,https://www.paknsave.co.nz/shop/product/5087428_ea_000pns?name=pure-nz-spring-water
Griffin's Meal Mates The Original Poppy & Sesame Crackers,3.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004668.png?w=384,https://www.paknsave.co.nz/shop/product/5004668_ea_000pns?name=griffin%27s-meal-mates-the-original-poppy--sesame-crackers
Pams Resealable Medium Sandwich Bags 180 x 170mm,1.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5041987.png?w=384,https://www.paknsave.co.nz/shop/product/5041987_ea_000pns?name=pams-resealable-medium-sandwich-bags-180-x-170mm
Kurol's Original Mentholated Pastilles,2.50,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003342.png?w=384,https://www.paknsave.co.nz/shop/product/5003342_ea_000pns?name=kurol%27s-original-mentholated-pastilles
Arnott's Farmbake Chocolate Chip Biscuits,3.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5285120.png?w=384,https://www.paknsave.co.nz/shop/product/5285120_ea_000pns?name=arnott%27s-farmbake-chocolate-chip-biscuits
Pams Value Pineapple Slices In Syrup,1.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5095482.png?w=384,https://www.paknsave.co.nz/shop/product/5095482_ea_000pns?name=pams-value-pineapple-slices-in-syrup
Down to Earth Organic Food Natural 100% Pure Coconut Water,1.30,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5244068.png?w=384,https://www.paknsave.co.nz/shop/product/5244068_ea_000pns?name=down-to-earth-organic-food-natural-100%25-pure-coconut-water
Cadbury Drinking Chocolate,5.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5284957.png?w=384,https://www.paknsave.co.nz/shop/product/5284957_ea_000pns?name=cadbury-drinking-chocolate
Cadbury Roses Chocolates,11.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003378.png?w=384,https://www.paknsave.co.nz/shop/product/5003378_ea_000pns?name=cadbury-roses-chocolates
Diamond Angel Hair Pasta,2.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5238244.png?w=384,https://www.paknsave.co.nz/shop/product/5238244_ea_000pns?name=diamond-angel-hair-pasta
Tegel Frozen Whole Chicken,12.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001387.png?w=384,https://www.paknsave.co.nz/shop/product/5001387_ea_000pns?name=tegel-frozen-whole-chicken
Fantastic Sour Cream & Chives Rice Crackers,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5013142.png?w=384,https://www.paknsave.co.nz/shop/product/5013142_ea_000pns?name=fantastic-sour-cream--chives-rice-crackers
Tip Top Supersoft King Hamburger Buns,4.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5016233.png?w=384,https://www.paknsave.co.nz/shop/product/5016233_ea_000pns?name=tip-top-supersoft-king-hamburger-buns
Palm Island Coconut Cream,1.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002682.png?w=384,https://www.paknsave.co.nz/shop/product/5002682_ea_000pns?name=palm-island-coconut-cream
Pams Hazelnut Smooth Spread,4.00,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003707.png?w=384,https://www.paknsave.co.nz/shop/product/5003707_ea_000pns?name=pams-hazelnut-smooth-spread
Silk Aloe Vera & Chamomile Quality Baby Wipes,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5021622.png?w=384,https://www.paknsave.co.nz/shop/product/5021622_ea_000pns?name=silk-aloe-vera--chamomile-quality-baby-wipes
Whittaker's Dark Block 50% Cocoa Dark Chocolate Block,6.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009649.png?w=384,https://www.paknsave.co.nz/shop/product/5009649_ea_000pns?name=whittaker%27s-dark-block-50%25-cocoa-dark-chocolate-block
Wattie's Macaroni Cheese,5.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5012066.png?w=384,https://www.paknsave.co.nz/shop/product/5012066_ea_000pns?name=wattie%27s-macaroni-cheese
Diamond Lasagna Pasta,2.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002516.png?w=384,https://www.paknsave.co.nz/shop/product/5002516_ea_000pns?name=diamond-lasagna-pasta
Pams Asian Slaw With Dressing,4.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5219714.png?w=384,https://www.paknsave.co.nz/shop/product/5219714_ea_000pns?name=pams-asian-slaw-with-dressing
Edmonds Fielder's Cornflour,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002679.png?w=384,https://www.paknsave.co.nz/shop/product/5002679_ea_000pns?name=edmonds-fielder%27s-cornflour
Arnott's Sesame Wheat Crackers,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003320.png?w=384,https://www.paknsave.co.nz/shop/product/5003320_ea_000pns?name=arnott%27s-sesame-wheat-crackers
Farrah's Wraps Garden Spinach,5.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5016684.png?w=384,https://www.paknsave.co.nz/shop/product/5016684_ea_000pns?name=farrah%27s-wraps-garden-spinach
Fantastic Seaweed Rice Crackers,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5013282.png?w=384,https://www.paknsave.co.nz/shop/product/5013282_ea_000pns?name=fantastic-seaweed-rice-crackers
Maggi Roast Meat Flavoured Gravy Mix,2.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5018134.png?w=384,https://www.paknsave.co.nz/shop/product/5018134_ea_000pns?name=maggi-roast-meat-flavoured-gravy-mix
Pams Crispy Coated Chicken Bites,10.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5221693.png?w=384,https://www.paknsave.co.nz/shop/product/5221693_ea_000pns?name=pams-crispy-coated-chicken-bites
Pams Large & Thick 3 Ply Tissues,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5023741.png?w=384,https://www.paknsave.co.nz/shop/product/5023741_ea_000pns?name=pams-large--thick-3-ply-tissues
Cheetos Crunchy Cheese Corn Snacks Party Bag,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5269093.png?w=384,https://www.paknsave.co.nz/shop/product/5269093_ea_000pns?name=cheetos-crunchy-cheese-corn-snacks-party-bag
Tegel Take Outs Louisiana Style Free Range Chicken Tenders,14.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5261498.png?w=384,https://www.paknsave.co.nz/shop/product/5261498_ea_000pns?name=tegel-take-outs-louisiana-style-free-range-chicken-tenders
Mogu Mogu Lychee Juice With Nate De Coco,1.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5109655.png?w=384,https://www.paknsave.co.nz/shop/product/5109655_ea_000pns?name=mogu-mogu-lychee-juice-with-nate-de-coco
Pams Diced Peaches In Juice,1.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5204985.png?w=384,https://www.paknsave.co.nz/shop/product/5204985_ea_000pns?name=pams-diced-peaches-in-juice
John West Tuna With Chilli,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5019560.png?w=384,https://www.paknsave.co.nz/shop/product/5019560_ea_000pns?name=john-west-tuna-with-chilli
Pams Spinach,4.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040743.png?w=384,https://www.paknsave.co.nz/shop/product/5040743_ea_000pns?name=pams-spinach
Huggies Cucumber & Aloe Baby Wipes,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5101616.png?w=384,https://www.paknsave.co.nz/shop/product/5101616_ea_000pns?name=huggies-cucumber--aloe-baby-wipes
Country Soft Lite Dairy Blend Spread,3.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007550.png?w=384,https://www.paknsave.co.nz/shop/product/5007550_ea_000pns?name=country-soft-lite-dairy-blend-spread
Nippy's Iced Coffee Flavoured Milk,2.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010430.png?w=384,https://www.paknsave.co.nz/shop/product/5010430_ea_000pns?name=nippy%27s-iced-coffee-flavoured-milk
Nippy's Chocolate Flavoured Milk,2.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010431.png?w=384,https://www.paknsave.co.nz/shop/product/5010431_ea_000pns?name=nippy%27s-chocolate-flavoured-milk
Hellers Classic Family Cheerios,6.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5021872.png?w=384,https://www.paknsave.co.nz/shop/product/5021872_ea_000pns?name=hellers-classic-family-cheerios
Proper Crisps Marlborough Sea Salt Potato Crisps,4.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5008942.png?w=384,https://www.paknsave.co.nz/shop/product/5008942_ea_000pns?name=proper-crisps-marlborough-sea-salt-potato-crisps
Earthsmart Recycled 2ply Long Toilet Rolls,5.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5263775.png?w=384,https://www.paknsave.co.nz/shop/product/5263775_ea_000pns?name=earthsmart-recycled-2ply-long-toilet-rolls
Pams Hazelnut Smooth Spread,6.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003708.png?w=384,https://www.paknsave.co.nz/shop/product/5003708_ea_000pns?name=pams-hazelnut-smooth-spread
Pams Pure Plain Flour,6.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003830.png?w=384,https://www.paknsave.co.nz/shop/product/5003830_ea_000pns?name=pams-pure-plain-flour
Wattie's Corn Cream Style,3.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002061.png?w=384,https://www.paknsave.co.nz/shop/product/5002061_ea_000pns?name=wattie%27s-corn-cream-style
Moogurt Suckies Strawberry Probiotic Yoghurt Pouch,6.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5215811.png?w=384,https://www.paknsave.co.nz/shop/product/5215811_ea_000pns?name=moogurt-suckies-strawberry-probiotic-yoghurt-pouch
Pams Washed White Potatoes,6.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5264171.png?w=384,https://www.paknsave.co.nz/shop/product/5264171_ea_000pns?name=pams-washed-white-potatoes
Kellogg's Coco Pops Chex Breakfast Cereal,9.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5253178.png?w=384,https://www.paknsave.co.nz/shop/product/5253178_ea_000pns?name=kellogg%27s-coco-pops-chex-breakfast-cereal
Healtheries Roast Potato Stix,5.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5014697.png?w=384,https://www.paknsave.co.nz/shop/product/5014697_ea_000pns?name=healtheries-roast-potato-stix
Griffin's Chit Chat Chocolate Biscuits,3.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010437.png?w=384,https://www.paknsave.co.nz/shop/product/5010437_ea_000pns?name=griffin%27s-chit-chat-chocolate-biscuits
Pams Beef Sausage Rolls,6.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5006079.png?w=384,https://www.paknsave.co.nz/shop/product/5006079_ea_000pns?name=pams-beef-sausage-rolls
Blueberry Muffins,6.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5104745.png?w=384,https://www.paknsave.co.nz/shop/product/5104745_ea_000pns?name=-blueberry-muffins
Kettle Chip Company Sea Salt Potato Chips,2.75,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5230700.png?w=384,https://www.paknsave.co.nz/shop/product/5230700_ea_000pns?name=kettle-chip-company-sea-salt-potato-chips
Manuka Doctor Multifloral Honey 40+ MGO,5.00,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5241625.png?w=384,https://www.paknsave.co.nz/shop/product/5241625_ea_000pns?name=manuka-doctor-multifloral-honey-40+-mgo
Arnott's Shapes Originals Cheddar Crackers,3.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5011026.png?w=384,https://www.paknsave.co.nz/shop/product/5011026_ea_000pns?name=arnott%27s-shapes-originals-cheddar-crackers
Avalanche Caramel Latte Coffee Sticks,3.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5202437.png?w=384,https://www.paknsave.co.nz/shop/product/5202437_ea_000pns?name=avalanche-caramel-latte-coffee-sticks
Mountain Dew Soft Drink,4.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5018433.png?w=384,https://www.paknsave.co.nz/shop/product/5018433_ea_000pns?name=mountain-dew-soft-drink
Griffin's Classic Cameo Cremes,3.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010438.png?w=384,https://www.paknsave.co.nz/shop/product/5010438_ea_000pns?name=griffin%27s-classic-cameo-cremes
Pams Resealable Sandwich Bags 180 x 190mm,1.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040924.png?w=384,https://www.paknsave.co.nz/shop/product/5040924_ea_000pns?name=pams-resealable-sandwich-bags-180-x-190mm
Pascall Lolly Scramble,2.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5248019.png?w=384,https://www.paknsave.co.nz/shop/product/5248019_ea_000pns?name=pascall-lolly-scramble
