name,prices,image_url
Whittaker's Peanut Slab Milk Chocolate Bar,"{'New World': {'price': np.float64(2.09), 'link': 'https://www.newworld.co.nz/shop/product/5010538_ea_000nw?name=whittaker%27s-peanut-slab-milk-chocolate-bar'}, ""Pak'nSave"": {'price': np.float64(4.99), 'link': 'https://www.paknsave.co.nz/shop/product/5003430_ea_000pns?name=whittaker%27s-peanut-slab-milk-chocolate-bar'}, 'Woolworths': {'price': np.float64(6.75), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282769&name=woolworths-milk-lite'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010538.png?w=384
Just Juice Orange & Mango Fruit Juice,"{'New World': {'price': np.float64(3.99), 'link': 'https://www.newworld.co.nz/shop/product/5217266_ea_000nw?name=just-juice-orange--mango-fruit-juice'}, ""Pak'nSave"": {'price': np.float64(3.0), 'link': 'https://www.paknsave.co.nz/shop/product/5217266_ea_000pns?name=just-juice-orange--mango-fruit-juice'}, 'Woolworths': {'price': np.float64(2.0), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=652020&name=just-juice-fruit-juice-orange-mango'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5217266.png?w=384
Woodland Free Range Grade 7 Eggs,"{'New World': {'price': np.float64(6.99), 'link': 'https://www.newworld.co.nz/shop/product/5094568_ea_000nw?name=woodland-free-range-grade-7-eggs'}, ""Pak'nSave"": {'price': np.float64(10.59), 'link': 'https://www.paknsave.co.nz/shop/product/5094567_ea_000pns?name=woodland-free-range-grade-8-eggs'}, 'Woolworths': {'price': np.float64(5.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=363271&name=tegel-meal-maker-free-range-shredded-roast-chicken'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5094568.png?w=384
Wattie's Spaghetti In Tomato Sauce,"{'New World': {'price': np.float64(2.99), 'link': 'https://www.newworld.co.nz/shop/product/5002082_ea_000nw?name=wattie%27s-spaghetti-in-tomato-sauce'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5002082_ea_000pns?name=wattie%27s-spaghetti-in-tomato-sauce'}, 'Woolworths': {'price': np.float64(2.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=4485&name=watties-spaghetti-in-tomato-sauce'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002082.png?w=384
Pams Chicken Flavoured Rice Crackers,"{'New World': {'price': np.float64(1.19), 'link': 'https://www.newworld.co.nz/shop/product/5004748_ea_000nw?name=pams-chicken-flavoured-rice-crackers'}, ""Pak'nSave"": {'price': np.float64(1.09), 'link': 'https://www.paknsave.co.nz/shop/product/5004748_ea_000pns?name=pams-chicken-flavoured-rice-crackers'}, 'Woolworths': {'price': np.float64(3.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=261282&name=ritz-crackers-original'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004748.png?w=384
Red Bull Energy Drink,"{'New World': {'price': np.float64(4.39), 'link': 'https://www.newworld.co.nz/shop/product/5005255_ea_000nw?name=red-bull-energy-drink'}, ""Pak'nSave"": {'price': np.float64(3.69), 'link': 'https://www.paknsave.co.nz/shop/product/5005255_ea_000pns?name=red-bull-energy-drink'}, 'Woolworths': {'price': np.float64(2.1), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=257684&name=red-bull-energy-drink'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005255.png?w=384
John West Chunk Style Tuna In Olive Oil Blend,"{'New World': {'price': np.float64(2.29), 'link': 'https://www.newworld.co.nz/shop/product/5019549_ea_000nw?name=john-west-chunk-style-tuna-in-olive-oil-blend'}, ""Pak'nSave"": {'price': np.float64(1.99), 'link': 'https://www.paknsave.co.nz/shop/product/5019549_ea_000pns?name=john-west-chunk-style-tuna-in-olive-oil-blend'}, 'Woolworths': {'price': np.float64(1.8), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=97495&name=essentials-peaches-in-syrup'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5019549.png?w=384
Moogurt Suckies Strawberry Probiotic Yoghurt Pouch,"{'New World': {'price': np.float64(1.99), 'link': 'https://www.newworld.co.nz/shop/product/5024983_ea_000nw?name=moogurt-suckies-strawberry-probiotic-yoghurt-pouch'}, ""Pak'nSave"": {'price': np.float64(6.59), 'link': 'https://www.paknsave.co.nz/shop/product/5215811_ea_000pns?name=moogurt-suckies-strawberry-probiotic-yoghurt-pouch'}, 'Woolworths': {'price': np.float64(7.35), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=739864&name=yoplait-yoghurt-tub-vanilla'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5024983.png?w=384
Griffin's Krispie Biscuits,"{'New World': {'price': np.float64(3.79), 'link': 'https://www.newworld.co.nz/shop/product/5003314_ea_000nw?name=griffin%27s-krispie-biscuits'}, ""Pak'nSave"": {'price': np.float64(2.99), 'link': 'https://www.paknsave.co.nz/shop/product/5003314_ea_000pns?name=griffin%27s-krispie-biscuits'}, 'Woolworths': {'price': np.float64(3.29), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=263946&name=watties-peaches-sliced---no-added-sugar'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003314.png?w=384
Freya's Lower Carb Soy & Linseed Bread,"{'New World': {'price': np.float64(4.99), 'link': 'https://www.newworld.co.nz/shop/product/5040586_ea_000nw?name=freya%27s-lower-carb-soy--linseed-bread'}, ""Pak'nSave"": {'price': np.float64(4.69), 'link': 'https://www.paknsave.co.nz/shop/product/5040586_ea_000pns?name=freya%27s-lower-carb-soy--linseed-bread'}, 'Woolworths': {'price': np.float64(1.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=278717&name=woolworths-garlic-bread'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040586.png?w=384
Whittaker's Dark Ghana 72% Cocoa Dark Chocolate,"{'New World': {'price': np.float64(7.69), 'link': 'https://www.newworld.co.nz/shop/product/5009650_ea_000nw?name=whittaker%27s-dark-ghana-72%25-cocoa-dark-chocolate-block'}, ""Pak'nSave"": {'price': np.float64(5.99), 'link': 'https://www.paknsave.co.nz/shop/product/5009650_ea_000pns?name=whittaker%27s-dark-ghana-72%25-cocoa-dark-chocolate-block'}, 'Woolworths': {'price': np.float64(7.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=312463&name=nestl-milo-drinking-chocolate'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009650.png?w=384
Plain Long Rolls,"{'New World': {'price': np.float64(4.49), 'link': 'https://www.newworld.co.nz/shop/product/5101256_ea_000nw?name=-plain-long-rolls'}, ""Pak'nSave"": {'price': np.float64(7.49), 'link': 'https://www.paknsave.co.nz/shop/product/5022379_ea_000pns?name=paseo-pure-luxury-3-ply-long-toilet-tissue'}, 'Woolworths': {'price': np.float64(2.0), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5101256.png?w=384
Arnott's Sesame Wheat Crackers,"{'New World': {'price': np.float64(3.79), 'link': 'https://www.newworld.co.nz/shop/product/5003320_ea_000nw?name=arnott%27s-sesame-wheat-crackers'}, ""Pak'nSave"": {'price': np.float64(3.99), 'link': 'https://www.paknsave.co.nz/shop/product/5003320_ea_000pns?name=arnott%27s-sesame-wheat-crackers'}, 'Woolworths': {'price': np.float64(3.8), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=36035&name=arnotts-crackers-sesame-wheat'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003320.png?w=384
Bundaberg Ginger Beer,"{'New World': {'price': np.float64(7.99), 'link': 'https://www.newworld.co.nz/shop/product/5005222_ea_000nw?name=bundaberg-ginger-beer'}, ""Pak'nSave"": {'price': np.float64(7.69), 'link': 'https://www.paknsave.co.nz/shop/product/5005222_ea_000pns?name=bundaberg-ginger-beer'}, 'Woolworths': {'price': np.float64(7.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=53114&name=bundaberg-ginger-beer-minis'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005222.png?w=384
Arnott's Salada Original Crackers,"{'New World': {'price': np.float64(3.79), 'link': 'https://www.newworld.co.nz/shop/product/5010440_ea_000nw?name=arnott%27s-salada-original-crackers'}, ""Pak'nSave"": {'price': np.float64(3.39), 'link': 'https://www.paknsave.co.nz/shop/product/5010440_ea_000pns?name=arnott%27s-salada-original-crackers'}, 'Woolworths': {'price': np.float64(3.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=261282&name=ritz-crackers-original'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010440.png?w=384
Eta Uppercuts Sea Salt & Balsamic Vinegar Potato Chips,"{'New World': {'price': np.float64(3.69), 'link': 'https://www.newworld.co.nz/shop/product/5092029_ea_000nw?name=eta-uppercuts-sea-salt--balsamic-vinegar-potato-chips'}, ""Pak'nSave"": {'price': np.float64(2.99), 'link': 'https://www.paknsave.co.nz/shop/product/5092029_ea_000pns?name=eta-uppercuts-sea-salt--balsamic-vinegar-potato-chips'}, 'Woolworths': {'price': np.float64(3.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=507893&name=eta-uppercuts-deli-cut-chips-sea-salt-balsamic-vinegar'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5092029.png?w=384
Indomie Mi Goreng Barbeque Chicken Noodles,"{'New World': {'price': np.float64(9.69), 'link': 'https://www.newworld.co.nz/shop/product/5026740_ea_000nw?name=indomie-mi-goreng-barbeque-chicken-noodles'}, ""Pak'nSave"": {'price': np.float64(6.49), 'link': 'https://www.paknsave.co.nz/shop/product/5105213_kgm_000pns?name=-nz-chicken-drumsticks'}, 'Woolworths': {'price': np.float64(5.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=363271&name=tegel-meal-maker-free-range-shredded-roast-chicken'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5026740.png?w=384
Pams Tasty Grated Cheese,"{'New World': {'price': np.float64(8.89), 'link': 'https://www.newworld.co.nz/shop/product/5007359_ea_000nw?name=pams-tasty-grated-cheese'}, ""Pak'nSave"": {'price': np.float64(8.89), 'link': 'https://www.paknsave.co.nz/shop/product/5007359_ea_000pns?name=pams-tasty-grated-cheese'}, 'Woolworths': {'price': np.float64(11.9), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007359.png?w=384
Sealord Chunky Style Tuna In Oil,"{'New World': {'price': np.float64(5.0), 'link': 'https://www.newworld.co.nz/shop/product/5019937_ea_000nw?name=sealord-chunky-style-tuna-in-oil'}, ""Pak'nSave"": {'price': np.float64(6.0), 'link': 'https://www.paknsave.co.nz/shop/product/5019937_ea_000pns?name=sealord-chunky-style-tuna-in-oil'}, 'Woolworths': {'price': np.float64(2.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=742570&name=sealord-tuna-chunk-style-in-spring-water'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5019937.png?w=384
Copper Kettle Vintage Cheddar & Red Onion Potato Chips,"{'New World': {'price': np.float64(4.99), 'link': 'https://www.newworld.co.nz/shop/product/5015078_ea_000nw?name=copper-kettle-vintage-cheddar--red-onion-potato-chips'}, ""Pak'nSave"": {'price': np.float64(4.49), 'link': 'https://www.paknsave.co.nz/shop/product/5040098_kgm_000pns?name=-loose-red-tomatoes'}, 'Woolworths': {'price': np.float64(2.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=281197&name=fresh-vegetable-capsicum-red'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5015078.png?w=384
V Original Guarana Energy Drink,"{'New World': {'price': np.float64(6.0), 'link': 'https://www.newworld.co.nz/shop/product/5004703_ea_000nw?name=v-original-guarana-energy-drink'}, ""Pak'nSave"": {'price': np.float64(2.49), 'link': 'https://www.paknsave.co.nz/shop/product/5004703_ea_000pns?name=v-original-guarana-energy-drink'}, 'Woolworths': {'price': np.float64(1.25), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=644226&name=ninety-nine-drink-mixers-soda-water-99-sugar-free'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004703.png?w=384
Nestle Milo Chocolate Malt Powder Hot or Cold Drink Bag,"{'New World': {'price': np.float64(8.39), 'link': 'https://www.newworld.co.nz/shop/product/5004634_ea_000nw?name=nestle-milo-chocolate-malt-powder-hot-or-cold-drink-bag'}, ""Pak'nSave"": {'price': np.float64(5.79), 'link': 'https://www.paknsave.co.nz/shop/product/5004634_ea_000pns?name=nestle-milo-chocolate-malt-powder-hot-or-cold-drink-bag'}, 'Woolworths': {'price': np.float64(4.79), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=148425&name=l-p-soft-drink-lemon-paeroa'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004634.png?w=384
Griffin's Chockie Chippies Biscuits,"{'New World': {'price': np.float64(3.79), 'link': 'https://www.newworld.co.nz/shop/product/5005462_ea_000nw?name=griffin%27s-chockie-chippies-biscuits'}, ""Pak'nSave"": {'price': np.float64(2.49), 'link': 'https://www.paknsave.co.nz/shop/product/5005462_ea_000pns?name=griffin%27s-chockie-chippies-biscuits'}, 'Woolworths': {'price': np.float64(5.8), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=337198&name=griffins-cookie-bear-biscuits-chockie-chip-share-pack'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005462.png?w=384
Pams Edam Flavoured Processed Cheese Slices,"{'New World': {'price': np.float64(3.29), 'link': 'https://www.newworld.co.nz/shop/product/5005481_ea_000nw?name=pams-edam-flavoured-processed-cheese-slices'}, ""Pak'nSave"": {'price': np.float64(2.85), 'link': 'https://www.paknsave.co.nz/shop/product/5005481_ea_000pns?name=pams-edam-flavoured-processed-cheese-slices'}, 'Woolworths': {'price': np.float64(12.7), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005481.png?w=384
Raro Favourites Sweet Navel Orange Flavoured Beverage Mix,"{'New World': {'price': np.float64(2.49), 'link': 'https://www.newworld.co.nz/shop/product/5011818_ea_000nw?name=raro-favourites-sweet-navel-orange-flavoured-beverage-mix'}, ""Pak'nSave"": {'price': np.float64(1.99), 'link': 'https://www.paknsave.co.nz/shop/product/5011818_ea_000pns?name=raro-favourites-sweet-navel-orange-flavoured-beverage-mix'}, 'Woolworths': {'price': np.float64(1.4), 'link': 'https://www.woolworths.co.nz/shop/productgroup/188700'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5011818.png?w=384
Pams Classic Soda Water,"{'New World': {'price': np.float64(1.59), 'link': 'https://www.newworld.co.nz/shop/product/5094846_ea_000nw?name=pams-classic-soda-water'}, ""Pak'nSave"": {'price': np.float64(1.46), 'link': 'https://www.paknsave.co.nz/shop/product/5094846_ea_000pns?name=pams-classic-soda-water'}, 'Woolworths': {'price': np.float64(1.25), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=644226&name=ninety-nine-drink-mixers-soda-water-99-sugar-free'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5094846.png?w=384
Coulston Hill Free Range Mixed Eggs,"{'New World': {'price': np.float64(9.49), 'link': 'https://www.newworld.co.nz/shop/product/5105757_ea_000nw?name=coulston-hill-free-range-mixed-eggs'}, ""Pak'nSave"": {'price': np.float64(3.29), 'link': 'https://www.paknsave.co.nz/shop/product/5003789_ea_000pns?name=pams-mixed-veges'}, 'Woolworths': {'price': np.float64(1.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=218076&name=meadow-fresh-kids-yoghurt-pouch-mixed-berry-frozen'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5105757.png?w=384
Hellers Manuka Smoked Streaky Bacon,"{'New World': {'price': np.float64(6.89), 'link': 'https://www.newworld.co.nz/shop/product/5203294_ea_000nw?name=hellers-manuka-smoked-streaky-bacon'}, ""Pak'nSave"": {'price': np.float64(3.0), 'link': 'https://www.paknsave.co.nz/shop/product/5011576_ea_000pns?name=beehive-shoulder-bacon'}, 'Woolworths': {'price': np.float64(19.8), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=97999&name=grandpas-streaky-bacon'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5203294.png?w=384
Tegel Take Outs Louisiana Style Free Range Chicken Tenders,"{'New World': {'price': np.float64(11.49), 'link': 'https://www.newworld.co.nz/shop/product/5261498_ea_000nw?name=tegel-take-outs-louisiana-style-free-range-chicken-tenders'}, ""Pak'nSave"": {'price': np.float64(14.79), 'link': 'https://www.paknsave.co.nz/shop/product/5261498_ea_000pns?name=tegel-take-outs-louisiana-style-free-range-chicken-tenders'}, 'Woolworths': {'price': np.float64(15.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=71227&name=tegel-take-outs-chicken-tenders-free-range-louisiana-style'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5261498.png?w=384
Pams Sliced Champagne Leg Ham,"{'New World': {'price': np.float64(6.19), 'link': 'https://www.newworld.co.nz/shop/product/5210798_ea_000nw?name=pams-sliced-champagne-leg-ham'}, ""Pak'nSave"": {'price': np.float64(6.99), 'link': 'https://www.paknsave.co.nz/shop/product/5023660_ea_000pns?name=pams-pure-butter'}, 'Woolworths': {'price': np.float64(4.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=295947&name=beehive-ham-shaved-champagne-97-fat-free'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5210798.png?w=384
Wattie's Baked Beans In Tomato Sauce,"{'New World': {'price': np.float64(2.99), 'link': 'https://www.newworld.co.nz/shop/product/5001949_ea_000nw?name=wattie%27s-baked-beans-in-tomato-sauce'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5001949_ea_000pns?name=wattie%27s-baked-beans-in-tomato-sauce'}, 'Woolworths': {'price': np.float64(2.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=4424&name=watties-baked-beans'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001949.png?w=384
NZ Beef Eye Fillet Steak,"{'New World': {'price': np.float64(62.49), 'link': 'https://www.newworld.co.nz/shop/product/5120787_kgm_000nw?name=-nz-beef-eye-fillet-steak'}, ""Pak'nSave"": {'price': np.float64(15.49), 'link': 'https://www.paknsave.co.nz/shop/product/5104350_kgm_000pns?name=-nz-beef-mince'}, 'Woolworths': {'price': np.float64(12.9), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=73034&name=woolworths-nz-chicken-breast-skinless-boneless'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5120787.png?w=384
